"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:CC","myelin sheath","GO:0043209","5.1845617865478754e-20","19.28528794549034","210","279","30","21259","RPS27A,UBB,HSPA8,PRDX1,ALDOA,GAPDH,ASS1,GPI,TKT,ENO1,PKM,HSP90AA1,VDAC1,PGAM1,ACTB,SPTAN1,NSF,CCT5,SLC25A5,TCP1,ATP6V1B2,PITPNA,GLUL,WDR1,IDH3A,HSPD1,EEF1A1,ANXA2,HSPA9,MDH1"
"GO:CC","intracellular membrane-bounded organelle","GO:0043231","2.2702606072665264e-19","18.643924286506675","10808","279","219","21259","RNF213,RARS,MYH9,STAT1,MAP2K2,RPS27A,VARS,ECI2,KARS,ACLY,EPPK1,PXK,GVIN1,MYOF,GK,HSPH1,HSPA4,RANBP9,SCP2,RPL7A,HSP90AB1,UBB,ME1,HACL1,FBP1,PIPOX,ASL,ALDH1L1,ACSL5,CPS1,ARG1,HSPA8,AHCY,FASN,CBS,TAT,SND1,PRDX1,ALDOA,GBP2,HGS,GLS2,ACSL1,SELENBP1,ACO1,MYO1C,ACOX1,CROT,SEC14L2,ALDOB,EPHX2,UOX,CAT,GAPDH,ASS1,KRT8,GPI,H2-K1,IDH1,EHHADH,NAMPT,TALDO1,MTHFD1,BAAT,VPS13C,MAOB,ACAD11,SORD,ISG15,TNFAIP3,SEC31A,USP19,RPS3A,NACA,HSD17B4,TKT,CYP2D10,ECH1,IDE,SDS,IFIH1,CTPS2,FMO1,EIF3A,GOT1,ACTR3,GSK3A,PKM,MYO1B,TAP1,RPLP0,FNDC3A,FAM120A,ZCCHC6,HSP90AA1,AMACR,IIGP1,EEF1E1,VDAC1,XDH,ACOX2,COPB1,SETD3,ATXN2L,UBR2,DDX3X,CPT1A,ABCE1,RPL12,CRAT,MTOR,ECHS1,CYP17A1,ANAPC7,WDR61,PPP2CA,OASL2,IKBKE,DYNC1H1,ACOX3,PGAM1,ALDH7A1,EEF1G,ACAA1A,OAS3,AIMP2,ACACA,ESYT1,UBA1,ACTB,HSPA4L,STAT3,SPTAN1,S100A6,ANXA1,IKBKG,PHYH,CLTA,SZT2,ACNAT1,PCK1,CLIC1,COPG1,FAM129B,GBP5,RPS6,ADK,NSF,ADH5,PSMB1,HAO1,ZBP1,GSTK1,LAP3,SMARCD2,SDSL,LARS,WIPI2,BABAM1,HSDL2,PAFAH1B1,SLC25A5,OAT,GSTP1,HSPA1A,RPSA,TCP1,LDHA,ILK,CKAP5,ATIC,ARPC5,COPA,NARS,SNX6,SAMHD1,OSBP,XRN1,ATP6V1B2,RPS8,ACTR2,ACTN4,PITPNA,CBR1,ALDH2,GLUL,UGDH,DHX9,IDH3A,CCAR2,ACNAT2,VDAC3,HSPD1,PITPNB,CTNND1,PTPN6,TGM2,EEF1A1,ANXA2,CAPN1,UBE4B,KYNU,PECR,ZNFX1,PAK2,IFIT3,IRGM1,CCT7,VBP1,HPD,HSPA9,MDH1,TRAPPC11,PSMD13,PSMD12,RPL4,PICALM,MGST1,USP5"
"GO:CC","membrane-bounded organelle","GO:0043227","3.672060694572692e-18","17.435090149066614","11528","279","225","21259","RNF213,RARS,MYH9,STAT1,MAP2K2,RPS27A,VARS,ECI2,KARS,ACLY,EPPK1,HEATR5B,PXK,GVIN1,MYOF,GK,HSPH1,HSPA4,RANBP9,SCP2,RPL7A,HSP90AB1,UBB,ME1,HACL1,FBP1,PIPOX,ASL,ALDH1L1,ACSL5,CPS1,ARG1,HSPA8,AHCY,FASN,CBS,TAT,SND1,PRDX1,ALDOA,GBP2,HGS,GLS2,ACSL1,SELENBP1,ACO1,MYO1C,ESD,ACOX1,CROT,SEC14L2,ALDOB,EPHX2,UOX,CAT,GAPDH,ASS1,KRT8,GPI,H2-K1,IDH1,EHHADH,NAMPT,TALDO1,MTHFD1,BAAT,VPS13C,MAOB,ACAD11,SORD,ISG15,TNFAIP3,SEC31A,USP19,RPS3A,NACA,HSD17B4,TKT,CYP2D10,ECH1,IDE,SDS,IFIH1,CTPS2,FMO1,EIF3A,BHMT,GOT1,ACTR3,GSK3A,PKM,MYO1B,TAP1,RPLP0,FNDC3A,FAM120A,KIF5B,ZCCHC6,HSP90AA1,AMACR,IIGP1,EEF1E1,VDAC1,XDH,ACOX2,COPB1,SETD3,ATXN2L,UBR2,DDX3X,CPT1A,ABCE1,RPL12,CRAT,MTOR,ECHS1,GAPVD1,CYP17A1,ANAPC7,WDR61,PPP2CA,OASL2,IKBKE,DYNC1H1,ACOX3,PGAM1,ALDH7A1,EEF1G,ACAA1A,OAS3,AIMP2,ACACA,ESYT1,UBA1,ACTB,HSPA4L,STAT3,SPTAN1,S100A6,ANXA1,IKBKG,PHYH,CLTA,SZT2,ACNAT1,PCK1,CLIC1,COPG1,FAM129B,GBP5,RPS6,ADK,NSF,ADH5,PSMB1,HAO1,ZBP1,GSTK1,LAP3,SMARCD2,SDSL,LARS,WIPI2,BABAM1,HSDL2,PAFAH1B1,SLC25A5,OAT,GSTP1,HSPA1A,RPSA,TCP1,LDHA,ILK,CKAP5,ATIC,ARPC5,COPA,NARS,SNX6,SAMHD1,OSBP,XRN1,ATP6V1B2,RPS8,ACTR2,ACTN4,PITPNA,CBR1,ALDH2,AP2A2,GLUL,UGDH,DHX9,IDH3A,CCAR2,ACNAT2,VDAC3,HSPD1,PITPNB,CTNND1,PTPN6,TGM2,EEF1A1,ANXA2,CAPN1,UBE4B,KYNU,PECR,ZNFX1,PAK2,IFIT3,IRGM1,CCT7,VBP1,HPD,HSPA9,MDH1,TRAPPC11,PSMD13,PSMD12,RPL4,PICALM,MGST1,USP5"
"GO:CC","intracellular organelle","GO:0043229","1.0492260322366912e-17","16.979130942713315","12057","279","230","21259","RNF213,RARS,MYH9,STAT1,MAP2K2,RPS27A,VARS,ECI2,KARS,ACLY,EPPK1,PXK,GVIN1,MYOF,GK,HSPH1,HSPA4,RANBP9,SCP2,RPL7A,HSP90AB1,UBB,ME1,HACL1,FBP1,PIPOX,ASL,ALDH1L1,ACSL5,CPS1,ARG1,HSPA8,AHCY,FASN,CBS,TAT,SND1,PRDX1,ALDOA,GBP2,HGS,GLS2,ACSL1,SELENBP1,ACO1,MYO1C,ACOX1,CROT,SEC14L2,ALDOB,EPHX2,UOX,CAT,GAPDH,ASS1,KRT8,GPI,H2-K1,IDH1,EHHADH,PGM1,NAMPT,TALDO1,MTHFD1,BAAT,VPS13C,MAOB,ACAD11,SORD,ISG15,TNFAIP3,SEC31A,USP19,RPS3A,NACA,HSD17B4,TKT,CYP2D10,ECH1,IDE,SDS,IFIH1,CTPS2,FMO1,EIF3A,GOT1,SERPINB1A,ACTR3,GSK3A,PKM,MYO1B,DPP9,TAP1,RPLP0,FNDC3A,FAM120A,KIF5B,ZCCHC6,CAP1,HSP90AA1,AMACR,IIGP1,EEF1E1,VDAC1,XDH,ACOX2,COPB1,SETD3,ATXN2L,UBR2,DDX3X,CPT1A,ABCE1,RPL12,CRAT,MTOR,CCT6A,ECHS1,CYP17A1,ANAPC7,WDR61,PPP2CA,OASL2,IKBKE,DYNC1H1,ACOX3,PGAM1,ALDH7A1,EEF1G,ACAA1A,OAS3,AIMP2,ACACA,ESYT1,UBA1,ACTB,HSPA4L,STAT3,SPTAN1,S100A6,ANXA1,IKBKG,PHYH,CLTA,SZT2,ACNAT1,PCK1,CLIC1,COPG1,FAM129B,GBP5,DDX58,RPS6,ADK,NSF,ADH5,PSMB1,HAO1,ZBP1,GSTK1,LAP3,SMARCD2,SDSL,LARS,WIPI2,IQGAP2,BABAM1,HSDL2,CCT5,PAFAH1B1,SLC25A5,OAT,GSTP1,HSPA1A,RPSA,TCP1,LDHA,ILK,CKAP5,ATIC,ARPC5,COPA,NARS,SNX6,SAMHD1,OSBP,XRN1,ATP6V1B2,RPS8,ACTR2,EEF2,ACTN4,PITPNA,CBR1,ALDH2,GLUL,WDR1,UGDH,DHX9,IDH3A,CCAR2,ACNAT2,VDAC3,HSPD1,PITPNB,CTNND1,PTPN6,TGM2,EEF1A1,ANXA2,CAPN1,UBE4B,KYNU,PECR,ZNFX1,PAK2,IFIT3,IRGM1,CCT7,VBP1,HPD,HSPA9,MDH1,TRAPPC11,PSMD13,PSMD12,RPL4,PICALM,MGST1,USP5"
"GO:CC","organelle","GO:0043226","1.4591108204955108e-15","14.835911721881784","12889","279","235","21259","RNF213,RARS,MYH9,STAT1,MAP2K2,RPS27A,VARS,ECI2,KARS,ACLY,EPPK1,HEATR5B,PXK,GVIN1,MYOF,GK,HSPH1,HSPA4,RANBP9,SCP2,RPL7A,HSP90AB1,UBB,ME1,HACL1,FBP1,PIPOX,ASL,ALDH1L1,ACSL5,CPS1,ARG1,HSPA8,AHCY,FASN,CBS,TAT,SND1,PRDX1,ALDOA,GBP2,HGS,GLS2,ACSL1,SELENBP1,ACO1,MYO1C,ESD,ACOX1,CROT,SEC14L2,ALDOB,EPHX2,UOX,CAT,GAPDH,ASS1,KRT8,GPI,H2-K1,IDH1,EHHADH,PGM1,NAMPT,TALDO1,MTHFD1,BAAT,VPS13C,MAOB,ACAD11,SORD,ISG15,TNFAIP3,SEC31A,USP19,RPS3A,NACA,HSD17B4,TKT,CYP2D10,ECH1,IDE,SDS,IFIH1,CTPS2,FMO1,EIF3A,BHMT,GOT1,SERPINB1A,ACTR3,GSK3A,PKM,MYO1B,DPP9,TAP1,RPLP0,FNDC3A,FAM120A,KIF5B,ZCCHC6,CAP1,HSP90AA1,AMACR,IIGP1,EEF1E1,VDAC1,XDH,ACOX2,COPB1,SETD3,ATXN2L,UBR2,DDX3X,CPT1A,ABCE1,RPL12,CRAT,MTOR,CCT6A,ECHS1,GAPVD1,CYP17A1,ANAPC7,WDR61,PPP2CA,OASL2,IKBKE,DYNC1H1,ACOX3,PGAM1,ALDH7A1,EEF1G,ACAA1A,OAS3,AIMP2,ACACA,ESYT1,UBA1,ACTB,HSPA4L,STAT3,SPTAN1,S100A6,ANXA1,IKBKG,PHYH,CLTA,SZT2,ACNAT1,PCK1,CLIC1,COPG1,FAM129B,GBP5,DDX58,RPS6,ADK,NSF,ADH5,PSMB1,HAO1,ZBP1,GSTK1,LAP3,SMARCD2,SDSL,LARS,WIPI2,IQGAP2,BABAM1,HSDL2,CCT5,PAFAH1B1,SLC25A5,OAT,GSTP1,HSPA1A,RPSA,TCP1,LDHA,ILK,CKAP5,ATIC,ARPC5,COPA,NARS,SNX6,SAMHD1,OSBP,XRN1,ATP6V1B2,RPS8,ACTR2,EEF2,ACTN4,PITPNA,CBR1,ALDH2,AP2A2,GLUL,WDR1,UGDH,DHX9,IDH3A,CCAR2,ACNAT2,VDAC3,HSPD1,PITPNB,CTNND1,PTPN6,TGM2,EEF1A1,ANXA2,CAPN1,UBE4B,KYNU,PECR,ZNFX1,PAK2,IFIT3,IRGM1,CCT7,VBP1,HPD,HSPA9,MDH1,TRAPPC11,PSMD13,PSMD12,RPL4,PICALM,MGST1,USP5"
"GO:CC","aminoacyl-tRNA synthetase multienzyme complex","GO:0017101","1.0947822975031258e-10","9.960672233694199","12","279","8","21259","RARS,KARS,EPRS,EEF1E1,IARS,DARS,AIMP2,LARS"
"GO:CC","microbody lumen","GO:0031907","2.0537250698705523e-9","8.687457695417315","23","279","9","21259","ECI2,SCP2,PRDX1,HSD17B4,IDE,ACOX3,ACAA1A,PHYH,HSPD1"
"GO:CC","peroxisomal matrix","GO:0005782","2.0537250698705523e-9","8.687457695417315","23","279","9","21259","ECI2,SCP2,PRDX1,HSD17B4,IDE,ACOX3,ACAA1A,PHYH,HSPD1"
"GO:CC","protein-containing complex","GO:0032991","0.0000035824854682577075","5.4458155625686615","5358","279","113","21259","RARS,MYH9,RPS27A,KARS,PXK,HSPH1,RANBP9,PPP3CC,SCP2,RPL7A,HSP90AB1,ALDH1L1,CPS1,HSPA8,SND1,ALDOA,HGS,MYO1C,CAT,GAPDH,KRT8,H2-K1,EPRS,ISG15,SEC31A,RPS3A,NACA,IDE,ENO1,EIF3A,BHMT,ACTR3,PKM,MYO1B,TAP1,RPLP0,KIF5B,HSP90AA1,EEF1E1,VDAC1,FARSB,COPB1,UBR2,DDX3X,ABCE1,RPL12,MTOR,CCT6A,ANAPC7,WDR61,PPP2CA,IARS,NAIP2,DYNC1H1,ST13,DARS,AIMP2,ACTB,STAT3,SPTAN1,ANXA1,IKBKG,CLTA,SZT2,CLIC1,COPG1,DPYS,DDX58,RPS6,PSMB1,SMARCD2,LARS,WIPI2,BABAM1,CCT5,PAFAH1B1,SLC25A5,GSTP1,HSPA1A,RPSA,PFKL,TCP1,EIF3D,ILK,CKAP5,ARPC5,COPA,SNX6,ATP6V1B2,RPS8,ACTR2,EEF2,ACTN4,AP2A2,GLUL,DHX9,CCAR2,VDAC3,HSPD1,CTNND1,PTPN6,ANXA2,PFKP,UBE4B,ZNFX1,CCT7,VBP1,SAA3,TRAPPC11,PSMD13,PSMD12,RPL4,PICALM"
"GO:CC","mitochondrial outer membrane","GO:0005741","0.00003968047674132781","4.4014231186528345","182","279","14","21259","GK,SCP2,ASL,ACSL5,ARG1,ACSL1,ASS1,VPS13C,MAOB,VDAC1,CPT1A,MTOR,VDAC3,MGST1"
"GO:CC","extracellular organelle","GO:0043230","0.00004382722172263463","4.3582560590921515","106","279","11","21259","HSPA4,HSPA8,ALDOA,GBP2,SORD,BHMT,IIGP1,ANXA1,CLIC1,HSPD1,ANXA2"
"GO:CC","cytosolic ribosome","GO:0022626","0.00012043305663911365","3.919254290939441","117","279","11","21259","RPS27A,RPL7A,ISG15,RPS3A,RPLP0,DDX3X,RPL12,RPS6,RPSA,RPS8,RPL4"
"GO:CC","cellular anatomical entity","GO:0110165","0.0001259228579708362","3.899895428037121","19788","279","277","21259","RNF213,PYGL,RARS,MYH9,STAT1,MAP2K2,RPS27A,VARS,ECI2,KARS,ACLY,CTH,EPPK1,HEATR5B,PXK,GVIN1,MYOF,GK,HSPH1,HSPA4,RANBP9,PPP3CC,SCP2,RPL7A,HSP90AB1,UBB,ME1,HACL1,FBP1,PIPOX,ASL,ALDH1L1,ACSL5,CPS1,ARG1,HSPA8,AHCY,FASN,CBS,TAT,SND1,PRDX1,ALDOA,GBP2,HGS,GMPPA,GLS2,ACSL1,SELENBP1,ACO1,MYO1C,ESD,ACOX1,CROT,SEC14L2,ALDOB,EPHX2,UOX,CAT,GAPDH,ASS1,KRT8,GPI,H2-K1,IDH1,EHHADH,PGM1,NAMPT,TALDO1,MTHFD1,BAAT,UPB1,EPRS,VPS13C,MAOB,ACAD11,SORD,ISG15,TNFAIP3,SEC31A,USP19,RPS3A,NACA,HSD17B4,TKT,CYP2D10,ECH1,AOX3,ATOX1,IDE,SHPK,SDS,IFIH1,CTPS2,FMO1,ENO1,EIF3A,BHMT,GOT1,SERPINB1A,ACTR3,GSK3A,PKM,MYO1B,METAP2,DPP9,TAP1,RPLP0,FNDC3A,FAM120A,GART,KIF5B,ZCCHC6,CAP1,HSP90AA1,AMACR,IIGP1,EEF1E1,VDAC1,CLUH,XDH,FARSB,ACOX2,COPB1,SETD3,ATXN2L,UBR2,DDX3X,CPT1A,ABCE1,RPL12,CRAT,MTOR,CCT6A,ECHS1,GAPVD1,CYP17A1,PGK1,ANAPC7,WDR61,ORM1,PPP2CA,AKR1A1,PBLD2,IARS,OASL2,IKBKE,NAIP2,DYNC1H1,ACOX3,PGAM1,ALDH7A1,EEF1G,PPA1,GBE1,ST13,DARS,ACAA1A,OAS3,AIMP2,TRIM56,IFIT1,ACACA,ESYT1,UBA1,ACTB,GSS,HSPA4L,STAT3,SPTAN1,S100A6,ANXA1,IKBKG,PHYH,CLTA,SZT2,ACNAT1,PCK1,CLIC1,COPG1,DPYS,FAM129B,GBP5,DDX58,RPS6,ADK,NSF,ADH5,PSMB1,HAO1,ZBP1,GSTK1,LAP3,SMARCD2,SDSL,ELMO3,LARS,ALDH8A1,WIPI2,IQGAP2,BABAM1,HSDL2,CCT5,PAFAH1B1,SLC25A5,OAT,GSTP1,TPI1,HSPA1A,RPSA,PFKL,TCP1,LDHA,EIF3D,ILK,CKAP5,ATIC,ARPC5,COPA,NARS,SNX6,SAMHD1,OSBP,XRN1,ATP6V1B2,RPS8,ACTR2,EEF2,ACTN4,PITPNA,CBR1,ALDH2,AP2A2,GLUL,WDR1,UGDH,DHX9,AOX1,IDH3A,CCAR2,ACNAT2,VDAC3,PFAS,HSPD1,PITPNB,CTNND1,PTPN6,TGM2,EEF1A1,ANXA2,CAPN1,DNPEP,PFKP,UBE4B,KYNU,PECR,ZNFX1,PAK2,IFIT3,IRGM1,CCT7,VBP1,HPD,HSPA9,MDH1,SAA3,HGD,TRAPPC11,PSMD13,PYCRL,PSMD12,RPL4,PICALM,ALDH1A7,MGST1,CTPS1,USP5"
"GO:CC","chaperone complex","GO:0101031","0.0001553245423658376","3.8087599172788855","24","279","6","21259","HSP90AB1,HSPA8,CCT6A,CCT5,TCP1,CCT7"
"GO:CC","outer membrane","GO:0019867","0.00020281398774111227","3.692902095742596","208","279","14","21259","GK,SCP2,ASL,ACSL5,ARG1,ACSL1,ASS1,VPS13C,MAOB,VDAC1,CPT1A,MTOR,VDAC3,MGST1"
"GO:CC","organelle outer membrane","GO:0031968","0.00020281398774111227","3.692902095742596","208","279","14","21259","GK,SCP2,ASL,ACSL5,ARG1,ACSL1,ASS1,VPS13C,MAOB,VDAC1,CPT1A,MTOR,VDAC3,MGST1"
"GO:CC","bounding membrane of organelle","GO:0098588","0.0003606888033050596","3.442867339074213","1669","279","46","21259","GK,SCP2,HSP90AB1,ASL,ACSL5,ARG1,HSPA8,GBP2,HGS,ACSL1,ACOX1,ALDOB,CAT,ASS1,GPI,H2-K1,VPS13C,MAOB,SEC31A,ACTR3,MYO1B,TAP1,FNDC3A,IIGP1,VDAC1,COPB1,CPT1A,MTOR,UBA1,ANXA1,CLTA,SZT2,COPG1,GBP5,COPA,SNX6,OSBP,AP2A2,VDAC3,PITPNB,ANXA2,PECR,IRGM1,HPD,PICALM,MGST1"
"GO:CC","extracellular exosome","GO:0070062","0.0006191069618430631","3.2082343123285155","87","279","9","21259","HSPA4,HSPA8,ALDOA,SORD,BHMT,ANXA1,CLIC1,HSPD1,ANXA2"
"GO:CC","cytosolic small ribosomal subunit","GO:0022627","0.0008403242863701557","3.0755530846489316","48","279","7","21259","RPS27A,ISG15,RPS3A,DDX3X,RPS6,RPSA,RPS8"
"GO:CC","extracellular vesicle","GO:1903561","0.0014120893542756796","2.8501378211021686","96","279","9","21259","HSPA4,HSPA8,ALDOA,SORD,BHMT,ANXA1,CLIC1,HSPD1,ANXA2"
"GO:CC","chaperonin-containing T-complex","GO:0005832","0.0016655800826207792","2.7784344811930546","10","279","4","21259","CCT6A,CCT5,TCP1,CCT7"
"GO:CC","vesicle coat","GO:0030120","0.001889988200629624","2.7235409071587346","54","279","7","21259","SEC31A,COPB1,CLTA,COPG1,COPA,AP2A2,PICALM"
"GO:CC","nucleus","GO:0005634","0.0023849225988210334","2.6225257111523317","7231","279","130","21259","RNF213,RARS,MYH9,STAT1,MAP2K2,RPS27A,KARS,ACLY,EPPK1,PXK,GVIN1,MYOF,GK,HSPH1,RANBP9,SCP2,RPL7A,HSP90AB1,UBB,HACL1,FBP1,ASL,ACSL5,CPS1,HSPA8,AHCY,CBS,SND1,PRDX1,GBP2,SELENBP1,MYO1C,SEC14L2,ALDOB,GAPDH,ASS1,KRT8,GPI,NAMPT,ACAD11,ISG15,TNFAIP3,RPS3A,NACA,TKT,IDE,IFIH1,EIF3A,GOT1,ACTR3,GSK3A,PKM,RPLP0,FAM120A,ZCCHC6,HSP90AA1,IIGP1,EEF1E1,SETD3,ATXN2L,UBR2,DDX3X,RPL12,MTOR,ANAPC7,WDR61,PPP2CA,OASL2,IKBKE,DYNC1H1,PGAM1,ALDH7A1,EEF1G,OAS3,AIMP2,ACACA,UBA1,ACTB,HSPA4L,STAT3,S100A6,ANXA1,IKBKG,CLIC1,FAM129B,RPS6,ADK,ADH5,PSMB1,ZBP1,LAP3,SMARCD2,LARS,WIPI2,BABAM1,PAFAH1B1,OAT,GSTP1,HSPA1A,RPSA,ILK,CKAP5,ARPC5,SNX6,SAMHD1,OSBP,XRN1,ACTR2,ACTN4,PITPNA,CBR1,UGDH,DHX9,CCAR2,CTNND1,PTPN6,EEF1A1,ANXA2,UBE4B,KYNU,ZNFX1,PAK2,VBP1,HSPA9,PSMD13,PSMD12,RPL4,PICALM,MGST1,USP5"
"GO:CC","supramolecular complex","GO:0099080","0.003235834752726167","2.490013664999077","1322","279","37","21259","MYH9,MAP2K2,EPPK1,HSPH1,HSPA8,ALDOA,MYO1C,KRT8,PGM1,EIF3A,SERPINB1A,ACTR3,GSK3A,MYO1B,DPP9,RPLP0,KIF5B,ATXN2L,DDX3X,CCT6A,DYNC1H1,ACTB,SPTAN1,ANXA1,RPS6,IQGAP2,CCT5,PAFAH1B1,TCP1,ILK,CKAP5,XRN1,ACTN4,WDR1,DHX9,CCT7,RPL4"
"GO:CC","mitochondrial membrane","GO:0031966","0.004026004629484726","2.395125730053794","686","279","24","21259","GK,SCP2,ASL,ACSL5,CPS1,ARG1,ACSL1,ASS1,VPS13C,MAOB,ACAD11,SORD,VDAC1,CPT1A,CRAT,MTOR,IKBKE,STAT3,ANXA1,GSTK1,SLC25A5,VDAC3,HSPD1,MGST1"
"GO:CC","mitochondrial envelope","GO:0005740","0.005348102562768741","2.2718002726857813","745","279","25","21259","GK,SCP2,ASL,ACSL5,CPS1,ARG1,ACSL1,CAT,ASS1,VPS13C,MAOB,ACAD11,SORD,VDAC1,CPT1A,CRAT,MTOR,IKBKE,STAT3,ANXA1,GSTK1,SLC25A5,VDAC3,HSPD1,MGST1"
"GO:CC","ribosome","GO:0005840","0.006989014435994924","2.155584062478463","246","279","13","21259","RPS27A,RPL7A,ISG15,RPS3A,RPLP0,DDX3X,RPL12,RPS6,RPSA,RPS8,EEF2,DHX9,RPL4"
"GO:CC","supramolecular fiber","GO:0099512","0.007627618883899581","2.117611014728595","1008","279","30","21259","MYH9,MAP2K2,EPPK1,HSPH1,HSPA8,ALDOA,MYO1C,KRT8,PGM1,EIF3A,ACTR3,GSK3A,MYO1B,DPP9,KIF5B,CCT6A,DYNC1H1,ACTB,SPTAN1,ANXA1,IQGAP2,CCT5,PAFAH1B1,TCP1,ILK,CKAP5,ACTN4,WDR1,CCT7,RPL4"
"GO:CC","actin cytoskeleton","GO:0015629","0.007781673684862819","2.108926984767789","488","279","19","21259","MYH9,ALDOA,GBP2,MYO1C,ACTR3,MYO1B,CAP1,ACACA,ACTB,SPTAN1,ANXA1,DDX58,ILK,ARPC5,ACTR2,ACTN4,WDR1,DHX9,EEF1A1"
"GO:CC","supramolecular polymer","GO:0099081","0.008674264172172376","2.0617673556747245","1015","279","30","21259","MYH9,MAP2K2,EPPK1,HSPH1,HSPA8,ALDOA,MYO1C,KRT8,PGM1,EIF3A,ACTR3,GSK3A,MYO1B,DPP9,KIF5B,CCT6A,DYNC1H1,ACTB,SPTAN1,ANXA1,IQGAP2,CCT5,PAFAH1B1,TCP1,ILK,CKAP5,ACTN4,WDR1,CCT7,RPL4"
"GO:CC","organelle membrane","GO:0031090","0.008763526569287035","2.0573210923048375","3085","279","66","21259","MYOF,GK,SCP2,HSP90AB1,ASL,ACSL5,CPS1,ARG1,HSPA8,GBP2,HGS,ACSL1,MYO1C,ACOX1,ALDOB,CAT,GAPDH,ASS1,GPI,H2-K1,VPS13C,MAOB,ACAD11,SORD,SEC31A,USP19,TKT,CYP2D10,FMO1,ACTR3,MYO1B,TAP1,FNDC3A,IIGP1,VDAC1,COPB1,CPT1A,CRAT,MTOR,CYP17A1,IKBKE,ESYT1,UBA1,STAT3,ANXA1,CLTA,SZT2,CLIC1,COPG1,GBP5,GSTK1,PAFAH1B1,SLC25A5,COPA,SNX6,OSBP,AP2A2,VDAC3,HSPD1,PITPNB,ANXA2,PECR,IRGM1,HPD,PICALM,MGST1"
"GO:CC","pigment granule","GO:0048770","0.01048541543283084","1.9794143580825803","95","279","8","21259","HSP90AB1,HSPA8,AHCY,FASN,SND1,HSP90AA1,ATP6V1B2,ANXA2"
"GO:CC","melanosome","GO:0042470","0.01048541543283084","1.9794143580825803","95","279","8","21259","HSP90AB1,HSPA8,AHCY,FASN,SND1,HSP90AA1,ATP6V1B2,ANXA2"
"GO:CC","organelle envelope","GO:0031967","0.011678386885714816","1.93261714138582","1188","279","33","21259","MYOF,GK,SCP2,ASL,ACSL5,CPS1,ARG1,ACSL1,MYO1C,CAT,GAPDH,ASS1,VPS13C,MAOB,ACAD11,SORD,IIGP1,VDAC1,CPT1A,CRAT,MTOR,IKBKE,DYNC1H1,STAT3,S100A6,ANXA1,CLIC1,GSTK1,PAFAH1B1,SLC25A5,VDAC3,HSPD1,MGST1"
"GO:CC","envelope","GO:0031975","0.011678386885714816","1.93261714138582","1188","279","33","21259","MYOF,GK,SCP2,ASL,ACSL5,CPS1,ARG1,ACSL1,MYO1C,CAT,GAPDH,ASS1,VPS13C,MAOB,ACAD11,SORD,IIGP1,VDAC1,CPT1A,CRAT,MTOR,IKBKE,DYNC1H1,STAT3,S100A6,ANXA1,CLIC1,GSTK1,PAFAH1B1,SLC25A5,VDAC3,HSPD1,MGST1"
"GO:CC","ribonucleoprotein complex","GO:1990904","0.012455316349279426","1.9046452374569292","736","279","24","21259","RPS27A,RPL7A,HSPA8,SND1,GAPDH,EPRS,ISG15,RPS3A,EIF3A,RPLP0,DDX3X,RPL12,ACTB,DDX58,RPS6,HSPA1A,RPSA,EIF3D,RPS8,EEF2,ACTN4,DHX9,VBP1,RPL4"
"GO:CC","eukaryotic translation initiation factor 3 complex","GO:0005852","0.013564347515555715","1.8676010922237298","16","279","4","21259","EIF3A,DDX3X,ABCE1,EIF3D"
"GO:CC","cell leading edge","GO:0031252","0.02271473377221837","1.643692348963115","440","279","17","21259","MYH9,MYO1C,ACTR3,DPP9,DDX3X,ACTB,S100A6,DDX58,IQGAP2,PAFAH1B1,ILK,ARPC5,ATP6V1B2,ACTR2,CTNND1,EEF1A1,ANXA2"
"GO:CC","ribosomal subunit","GO:0044391","0.025757726326472972","1.5890924754522386","205","279","11","21259","RPS27A,RPL7A,ISG15,RPS3A,RPLP0,DDX3X,RPL12,RPS6,RPSA,RPS8,RPL4"
"GO:CC","small ribosomal subunit","GO:0015935","0.029684179123069157","1.5274749564145484","82","279","7","21259","RPS27A,ISG15,RPS3A,DDX3X,RPS6,RPSA,RPS8"
"GO:CC","endoplasmic reticulum","GO:0005783","0.03605712744867401","1.4430088750313081","1767","279","42","21259","MAP2K2,SCP2,ASL,ACSL5,ACSL1,ACO1,ALDOB,CAT,ASS1,H2-K1,SEC31A,USP19,RPS3A,TKT,CYP2D10,FMO1,PKM,TAP1,RPLP0,IIGP1,XDH,CRAT,MTOR,CYP17A1,EEF1G,ESYT1,UBA1,PCK1,COPG1,RPS6,LARS,OSBP,RPS8,GLUL,VDAC3,HSPD1,PITPNB,TGM2,IRGM1,HPD,RPL4,MGST1"
"GO:CC","cell cortex","GO:0005938","0.03706863649538287","1.4309933884355555","330","279","14","21259","MYH9,MAP2K2,ENO1,CAP1,DYNC1H1,ACTB,SPTAN1,PAFAH1B1,ACTR2,ACTN4,WDR1,CTNND1,EEF1A1,ANXA2"
"GO:CC","lytic vacuole","GO:0000323","0.03880809609554092","1.4110776629926018","460","279","17","21259","HSP90AB1,HSPA8,HGS,ALDOB,CAT,ASS1,TNFAIP3,GOT1,MTOR,UBA1,ANXA1,SZT2,LARS,SNX6,ANXA2,CAPN1,IRGM1"
